Ticker,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Price,Change,Volume
WMT,769050000000.0,41.19,32.87,4.58,1.12,8.47,82.6,56.92,0.0369,0.12359999999999999,0.0682,0.08990000000000001,0.053899999999999997,96.12,0.002,7082021.0
WPC,13330000000.0,31.4,22.63,2.82,8.32,1.59,70.99,14.37,0.1438,0.0617,0.032400000000000005,0.11130000000000001,0.0558,60.89,0.0111,541909.0
WPM,39460000000.0,63.83,38.54,3.34,27.06,5.29,36.35,43.82,0.5514,0.0315,0.433,0.1911,0.0947,86.97,0.0285,809844.0
WRB,27720000000.0,16.94,15.28,2.08,1.99,3.11,,7.95,0.0398,0.1108,0.22699999999999998,0.0814,0.1168,73.06,0.0121,514210.0
WSM,19510000000.0,17.97,17.57,5.46,2.51,9.03,18.63,19.28,-0.031400000000000004,0.061,0.3136,0.0329,0.061200000000000004,158.69,-0.0106,995787.0
WTRG,10850000000.0,17.36,17.37,2.63,4.81,1.66,522.08,,0.0649,0.0621,0.15839999999999999,0.066,0.2119,38.7,0.0036,402474.0
WY,18240000000.0,50.17,27.21,1.69,2.57,1.89,32.51,67.8,0.1634,0.4991,,0.2963,0.0368,25.15,-0.0040999999999999995,1118252.0
X,10570000000.0,158.52,15.01,7.63,0.7,0.94,17.54,,-0.12210000000000001,0.6562,,0.2077,0.121,46.7,0.0886,9694615.0
XEL,40020000000.0,20.46,16.79,2.41,2.91,2.02,32.38,,0.08990000000000001,0.0833,0.054400000000000004,0.0848,0.036000000000000004,69.39,0.0026,1292997.0
XOM,443940000000.0,13.63,13.19,1.81,1.31,1.69,23.98,15.75,-0.1646,0.1999,0.18469999999999998,0.0753,0.11,103.01,0.0004,5457011.0
XPEV,15540000000.0,,101.82,,2.24,4.49,2.94,,0.767,1.9931999999999999,-0.0137,,0.9973000000000001,20.02,-0.0236,5988205.0
XPO,13870000000.0,36.22,25.02,2.85,1.73,8.47,65.42,119.55,-0.0365,0.2748,-0.0204,0.1272,-0.1128,117.72,-0.0089,442285.0
XYL,30240000000.0,33.43,24.06,3.21,3.52,2.8,28.56,34.02,0.084,0.1157,0.10550000000000001,0.1042,0.1103,124.27,-0.008,378494.0
XYZ,36110000000.0,14.28,13.89,0.93,1.51,1.69,4.44,30.16,-0.1514,0.47759999999999997,0.41450000000000004,0.15380000000000002,0.4436,58.71,0.0062,4784180.0
YMM,10420000000.0,22.32,13.46,0.63,6.45,2.2,3.73,,0.6496999999999999,0.2245,,0.35619999999999996,0.3726,11.1,-0.0037,4779538.0
YPF,14350000000.0,8.47,7.99,12.45,0.73,1.21,11.66,,-0.4083,0.2883,,0.0068000000000000005,0.1106,36.48,0.01,439116.0
YUM,40520000000.0,29.06,21.69,2.53,5.24,,54.17,27.92,0.121,0.1121,0.0475,0.1149,0.063,145.77,0.0018,351464.0
YUMC,15990000000.0,17.94,14.84,1.59,1.41,2.78,8.02,20.58,0.0876,0.13369999999999999,0.0431,0.113,0.0564,42.82,0.0070999999999999995,1671624.0
Z,15920000000.0,,29.13,,6.91,3.36,9.91,51.02,0.2066,0.3628,0.2021,0.32549999999999996,-0.0165,66.1,0.0165,1029291.0
ZBH,18260000000.0,20.45,11.1,4.95,2.37,1.47,13.19,14.69,-0.0028000000000000004,0.042699999999999995,-0.041299999999999996,0.041299999999999996,-0.0055000000000000005,92.29,0.0068000000000000005,750800.0
ZM,24630000000.0,24.27,14.24,9.19,5.24,2.76,3.16,14.47,0.01,0.013300000000000001,1.0645,0.0264,0.7874,80.72,-0.016399999999999998,1687960.0
ZS,39460000000.0,,71.67,,16.29,24.55,13.7,56.79,-0.0363,0.1575,-0.1072,0.1038,0.4857,255.01,0.0087,1201225.0
ZTO,10100000000.0,10.84,9.24,0.95,1.61,1.59,3.18,,0.1017,0.1251,0.08449999999999999,0.114,0.1425,17.01,0.0062,1143627.0
ZTS,72090000000.0,29.08,23.66,3.46,7.76,15.52,41.89,31.6,0.05,0.1011,0.1191,0.084,0.08220000000000001,161.92,-0.0003,1250148.0
